symbol,date,pattern,signal_time,entry_time,entry,sl,tp,rr,exit_reason,pnl_r,exit_time
NAS100,2026-03-05,D_FIRST_PULLBACK,2026-03-05 22:00:00+00:00,2026-03-05 22:15:00+00:00,25003.99,24967.84,25076.29,2.0,EOD,0.0,2026-03-05 23:45:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 01:00:00+00:00,2026-03-06 01:15:00+00:00,25069.37,25008.24,25191.63,2.0,SL_HIT,-1.0,2026-03-06 07:15:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 09:00:00+00:00,2026-03-06 09:15:00+00:00,24914.67,24849.29,25045.43,2.0,SL_HIT,-1.0,2026-03-06 10:30:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 12:00:00+00:00,2026-03-06 12:15:00+00:00,24816.29,24772.79,24903.29,2.0,SL_HIT,-1.0,2026-03-06 12:30:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 13:15:00+00:00,2026-03-06 13:30:00+00:00,24654.42,24579.79,24803.68,2.0,TP_HIT,2.0,2026-03-06 14:30:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 15:30:00+00:00,2026-03-06 15:45:00+00:00,24816.92,24759.17,24932.42,2.0,SL_HIT,-1.0,2026-03-06 16:30:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 16:45:00+00:00,2026-03-06 17:00:00+00:00,24751.42,24711.42,24831.42,2.0,TP_HIT,2.0,2026-03-06 17:15:00+00:00
NAS100,2026-03-06,D_FIRST_PULLBACK,2026-03-06 18:00:00+00:00,2026-03-06 18:15:00+00:00,24807.92,24757.42,24908.92,2.0,SL_HIT,-1.0,2026-03-06 18:30:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 02:30:00+00:00,2026-03-09 02:45:00+00:00,24057.31,23975.43,24221.07,2.0,TP_HIT,2.0,2026-03-09 05:45:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 07:00:00+00:00,2026-03-09 07:15:00+00:00,24241.98,24185.61,24354.72,2.0,TP_HIT,2.0,2026-03-09 09:15:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 11:00:00+00:00,2026-03-09 11:15:00+00:00,24354.23,24322.48,24417.73,2.0,TP_HIT,2.0,2026-03-09 12:15:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 13:00:00+00:00,2026-03-09 13:15:00+00:00,24409.11,24325.61,24576.11,2.0,SL_HIT,-1.0,2026-03-09 13:45:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 17:45:00+00:00,2026-03-09 18:00:00+00:00,24588.11,24551.36,24661.61,2.0,TP_HIT,2.0,2026-03-09 18:30:00+00:00
NAS100,2026-03-09,D_FIRST_PULLBACK,2026-03-09 19:15:00+00:00,2026-03-09 19:30:00+00:00,24926.86,24616.73,25547.12,2.0,EOD,0.0,2026-03-09 23:45:00+00:00
NAS100,2026-03-10,D_FIRST_PULLBACK,2026-03-10 07:00:00+00:00,2026-03-10 07:15:00+00:00,24967.52,24917.89,25066.78,2.0,TP_HIT,2.0,2026-03-10 08:00:00+00:00
NAS100,2026-03-10,D_FIRST_PULLBACK,2026-03-10 12:45:00+00:00,2026-03-10 13:00:00+00:00,24946.77,24870.52,25099.27,2.0,TP_HIT,2.0,2026-03-10 14:45:00+00:00
NAS100,2026-03-10,D_FIRST_PULLBACK,2026-03-10 16:15:00+00:00,2026-03-10 16:30:00+00:00,25111.52,25058.39,25217.78,2.0,SL_HIT,-1.0,2026-03-10 18:00:00+00:00
NAS100,2026-03-10,D_FIRST_PULLBACK,2026-03-10 20:00:00+00:00,2026-03-10 20:15:00+00:00,25011.47,24918.64,25197.13,2.0,EOD,0.0,2026-03-10 23:45:00+00:00
NAS100,2026-03-11,D_FIRST_PULLBACK,2026-03-11 01:00:00+00:00,2026-03-11 01:15:00+00:00,25055.99,25031.24,25105.49,2.0,SL_HIT,-1.0,2026-03-11 05:30:00+00:00
NAS100,2026-03-11,D_FIRST_PULLBACK,2026-03-11 06:30:00+00:00,2026-03-11 06:45:00+00:00,25028.29,24987.92,25109.03,2.0,SL_HIT,-1.0,2026-03-11 07:15:00+00:00
NAS100,2026-03-11,D_FIRST_PULLBACK,2026-03-11 10:00:00+00:00,2026-03-11 10:15:00+00:00,24953.54,24875.42,25109.78,2.0,TP_HIT,2.0,2026-03-11 14:00:00+00:00
NAS100,2026-03-11,D_FIRST_PULLBACK,2026-03-11 14:45:00+00:00,2026-03-11 15:00:00+00:00,25044.79,24938.67,25257.03,2.0,SL_HIT,-1.0,2026-03-11 15:15:00+00:00
NAS100,2026-03-11,D_FIRST_PULLBACK,2026-03-11 19:30:00+00:00,2026-03-11 19:45:00+00:00,24956.17,24893.29,25081.93,2.0,SL_HIT,-1.0,2026-03-11 22:00:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 01:15:00+00:00,2026-03-12 01:30:00+00:00,24801.26,24752.88,24898.02,2.0,SL_HIT,-1.0,2026-03-12 02:15:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 03:45:00+00:00,2026-03-12 04:00:00+00:00,24712.01,24679.51,24777.01,2.0,TP_HIT,2.0,2026-03-12 06:30:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 07:45:00+00:00,2026-03-12 08:00:00+00:00,24853.81,24791.68,24978.07,2.0,SL_HIT,-1.0,2026-03-12 12:30:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 15:15:00+00:00,2026-03-12 15:30:00+00:00,24600.31,24543.93,24713.07,2.0,TP_HIT,2.0,2026-03-12 16:15:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 18:00:00+00:00,2026-03-12 18:15:00+00:00,24640.06,24568.56,24783.06,2.0,SL_HIT,-1.0,2026-03-12 19:00:00+00:00
NAS100,2026-03-12,D_FIRST_PULLBACK,2026-03-12 19:15:00+00:00,2026-03-12 19:30:00+00:00,24598.43,24552.93,24689.43,2.0,SL_HIT,-1.0,2026-03-12 19:45:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 01:00:00+00:00,2026-03-13 01:15:00+00:00,24629.11,24588.24,24710.85,2.0,SL_HIT,-1.0,2026-03-13 02:30:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 03:30:00+00:00,2026-03-13 03:45:00+00:00,24591.61,24565.11,24644.61,2.0,SL_HIT,-1.0,2026-03-13 04:15:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 07:30:00+00:00,2026-03-13 07:45:00+00:00,24443.54,24393.41,24543.8,2.0,SL_HIT,-1.0,2026-03-13 08:00:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 09:45:00+00:00,2026-03-13 10:00:00+00:00,24514.16,24493.29,24555.9,2.0,TP_HIT,2.0,2026-03-13 10:15:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 10:45:00+00:00,2026-03-13 11:00:00+00:00,24601.16,24551.41,24700.66,2.0,TP_HIT,2.0,2026-03-13 12:45:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 13:30:00+00:00,2026-03-13 13:45:00+00:00,24752.29,24595.04,25066.79,2.0,SL_HIT,-1.0,2026-03-13 14:30:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 16:00:00+00:00,2026-03-13 16:15:00+00:00,24419.04,24376.41,24504.3,2.0,SL_HIT,-1.0,2026-03-13 16:45:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 18:30:00+00:00,2026-03-13 18:45:00+00:00,24441.04,24351.29,24620.54,2.0,SL_HIT,-1.0,2026-03-13 19:15:00+00:00
NAS100,2026-03-13,D_FIRST_PULLBACK,2026-03-13 19:45:00+00:00,2026-03-13 20:00:00+00:00,24380.99,24334.04,24474.89,2.0,SL_HIT,-1.0,2026-03-13 20:45:00+00:00
NAS100,2026-03-15,B_FLAT_TOP,2026-03-15 22:45:00+00:00,2026-03-15 22:45:00+00:00,24457.94,24272.09965,24829.6207,2.0,EOD,0.0,2026-03-15 23:45:00+00:00
NAS100,2026-03-16,D_FIRST_PULLBACK,2026-03-16 00:45:00+00:00,2026-03-16 01:00:00+00:00,24502.07,24477.32,24551.57,2.0,SL_HIT,-1.0,2026-03-16 01:30:00+00:00
NAS100,2026-03-16,D_FIRST_PULLBACK,2026-03-16 01:45:00+00:00,2026-03-16 02:00:00+00:00,24506.57,24460.94,24597.83,2.0,TP_HIT,2.0,2026-03-16 10:45:00+00:00
NAS100,2026-03-16,D_FIRST_PULLBACK,2026-03-16 11:30:00+00:00,2026-03-16 11:45:00+00:00,24621.49,24568.24,24727.99,2.0,TP_HIT,2.0,2026-03-16 13:45:00+00:00
NAS100,2026-03-16,D_FIRST_PULLBACK,2026-03-16 15:00:00+00:00,2026-03-16 15:15:00+00:00,24692.87,24603.74,24871.13,2.0,EOD,0.0,2026-03-16 23:45:00+00:00
NAS100,2026-03-17,D_FIRST_PULLBACK,2026-03-17 01:00:00+00:00,2026-03-17 01:15:00+00:00,24610.75,24584.62,24663.01,2.0,SL_HIT,-1.0,2026-03-17 02:45:00+00:00
NAS100,2026-03-17,D_FIRST_PULLBACK,2026-03-17 06:15:00+00:00,2026-03-17 06:30:00+00:00,24547.67,24511.92,24619.17,2.0,TP_HIT,2.0,2026-03-17 09:15:00+00:00
NAS100,2026-03-17,D_FIRST_PULLBACK,2026-03-17 10:30:00+00:00,2026-03-17 10:45:00+00:00,24599.55,24574.05,24650.55,2.0,TP_HIT,2.0,2026-03-17 12:00:00+00:00
NAS100,2026-03-17,D_FIRST_PULLBACK,2026-03-17 13:45:00+00:00,2026-03-17 14:00:00+00:00,24867.55,24741.05,25120.55,2.0,SL_HIT,-1.0,2026-03-17 15:30:00+00:00
NAS100,2026-03-17,D_FIRST_PULLBACK,2026-03-17 16:15:00+00:00,2026-03-17 16:30:00+00:00,24787.92,24724.8,24914.16,2.0,EOD,0.0,2026-03-17 23:45:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 02:00:00+00:00,2026-03-18 02:15:00+00:00,24883.41,24857.54,24935.15,2.0,TP_HIT,2.0,2026-03-18 05:15:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 08:00:00+00:00,2026-03-18 08:15:00+00:00,24956.21,24934.59,24999.45,2.0,SL_HIT,-1.0,2026-03-18 08:30:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 09:15:00+00:00,2026-03-18 09:30:00+00:00,24961.84,24935.34,25014.84,2.0,SL_HIT,-1.0,2026-03-18 11:00:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 13:15:00+00:00,2026-03-18 13:30:00+00:00,24705.59,24640.96,24834.85,2.0,SL_HIT,-1.0,2026-03-18 14:15:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 15:30:00+00:00,2026-03-18 15:45:00+00:00,24670.96,24637.34,24738.2,2.0,SL_HIT,-1.0,2026-03-18 16:30:00+00:00
NAS100,2026-03-18,D_FIRST_PULLBACK,2026-03-18 22:45:00+00:00,2026-03-18 23:00:00+00:00,24373.23,24342.23,24435.23,2.0,EOD,0.0,2026-03-18 23:45:00+00:00
NAS100,2026-03-19,D_FIRST_PULLBACK,2026-03-19 02:15:00+00:00,2026-03-19 02:30:00+00:00,24474.85,24380.23,24664.09,2.0,SL_HIT,-1.0,2026-03-19 05:30:00+00:00
NAS100,2026-03-19,D_FIRST_PULLBACK,2026-03-19 07:15:00+00:00,2026-03-19 07:30:00+00:00,24370.28,24340.4,24430.04,2.0,SL_HIT,-1.0,2026-03-19 07:45:00+00:00
NAS100,2026-03-19,D_FIRST_PULLBACK,2026-03-19 08:00:00+00:00,2026-03-19 08:15:00+00:00,24360.28,24321.03,24438.78,2.0,SL_HIT,-1.0,2026-03-19 08:30:00+00:00
