setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
EURUSD_2026-03-10T17:00:00_SHORT,EURUSD,sell,2026-03-10T17:00:00,2026-03-10T17:33:00,1.16539,1.16608,1.1633199999999997,3.0,2026-03-10T18:14:00,1.1633199999999997,TP_HIT,3.0,58.00000000000249,1.1655,1.16608,100
EURUSD_2026-03-10T19:30:00_LONG,EURUSD,buy,2026-03-10T19:30:00,2026-03-10T20:00:00,1.16146,1.1606,1.1640399999999995,3.0,2026-03-10T22:33:00,1.1606,SL_HIT,-1.0,83.99999999999518,1.1606,1.16144,100
EURUSD_2026-03-10T19:45:00_LONG,EURUSD,buy,2026-03-10T19:45:00,2026-03-10T20:00:00,1.16146,1.16085,1.16329,3.0,2026-03-10T20:05:00,1.16085,SL_HIT,-1.0,59.00000000000904,1.16085,1.16144,100
EURUSD_2026-03-11T02:45:00_SHORT,EURUSD,sell,2026-03-11T02:45:00,2026-03-11T03:28:00,1.16253,1.16293,1.1613300000000002,3.0,2026-03-11T03:35:00,1.16293,SL_HIT,-1.0,34.000000000000696,1.16259,1.16293,100
EURUSD_2026-03-11T03:00:00_SHORT,EURUSD,sell,2026-03-11T03:00:00,2026-03-11T03:18:00,1.16271,1.16295,1.1619899999999999,3.0,2026-03-11T03:35:00,1.16295,SL_HIT,-1.0,20.999999999982144,1.16274,1.16295,100
EURUSD_2026-03-11T06:45:00_LONG,EURUSD,buy,2026-03-11T06:45:00,2026-03-11T07:00:00,1.16336,1.16299,1.16447,3.0,2026-03-11T07:03:00,1.16299,SL_HIT,-1.0,36.0000000000138,1.16299,1.16335,100
EURUSD_2026-03-11T08:15:00_LONG,EURUSD,buy,2026-03-11T08:15:00,2026-03-11T08:33:00,1.16158,1.16106,1.1631400000000003,3.0,2026-03-11T08:39:00,1.16106,SL_HIT,-1.0,43.99999999999959,1.16106,1.1615,100
EURUSD_2026-03-11T09:45:00_LONG,EURUSD,buy,2026-03-11T09:45:00,2026-03-11T10:00:00,1.15926,1.15902,1.15998,3.0,2026-03-11T10:09:00,1.15998,TP_HIT,3.0,19.00000000001345,1.15902,1.15921,100
EURUSD_2026-03-11T12:30:00_LONG,EURUSD,buy,2026-03-11T12:30:00,2026-03-11T13:58:00,1.15926,1.1587,1.1609399999999996,3.0,2026-03-11T14:01:00,1.1609399999999996,TP_HIT,3.0,39.999999999995595,1.1587,1.1591,100
EURUSD_2026-03-11T17:30:00_LONG,EURUSD,buy,2026-03-11T17:30:00,2026-03-11T17:45:00,1.15682,1.15609,1.1590099999999997,3.0,2026-03-11T22:27:00,1.15609,SL_HIT,-1.0,65.00000000000394,1.15609,1.15674,100
EURUSD_2026-03-11T19:45:00_SHORT,EURUSD,sell,2026-03-11T19:45:00,2026-03-11T20:00:00,1.15712,1.15763,1.15559,3.0,2026-03-11T22:34:00,1.15559,TP_HIT,3.0,31.000000000003244,1.15732,1.15763,100
EURUSD_2026-03-12T05:00:00_SHORT,EURUSD,sell,2026-03-12T05:00:00,2026-03-12T05:15:00,1.15378,1.15438,1.1519800000000002,3.0,2026-03-12T05:41:00,1.15438,SL_HIT,-1.0,41.99999999998649,1.15396,1.15438,100
EURUSD_2026-03-12T11:30:00_SHORT,EURUSD,sell,2026-03-12T11:30:00,2026-03-12T11:45:00,1.15614,1.15663,1.1546699999999996,3.0,2026-03-12T12:06:00,1.1546699999999996,TP_HIT,3.0,36.0000000000138,1.15627,1.15663,100
EURUSD_2026-03-12T13:30:00_LONG,EURUSD,buy,2026-03-12T13:30:00,2026-03-17T13:03:00,1.15354,1.15311,1.1548299999999998,3.0,2026-03-17T13:06:00,1.15311,SL_HIT,-1.0,37.99999999998249,1.15311,1.15349,100
EURUSD_2026-03-12T22:00:00_SHORT,EURUSD,sell,2026-03-12T22:00:00,2026-03-13T02:38:00,1.15144,1.15162,1.1508999999999998,3.0,2026-03-13T02:56:00,1.15162,SL_HIT,-1.0,12.000000000012,1.1515,1.15162,100
EURUSD_2026-03-12T23:45:00_SHORT,EURUSD,sell,2026-03-12T23:45:00,2026-03-13T01:37:00,1.15203,1.15232,1.1511600000000004,3.0,2026-03-13T02:51:00,1.1511600000000004,TP_HIT,3.0,22.999999999995243,1.15209,1.15232,100
EURUSD_2026-03-13T01:00:00_SHORT,EURUSD,sell,2026-03-13T01:00:00,2026-03-13T01:17:00,1.15264,1.15297,1.1516500000000003,3.0,2026-03-13T01:49:00,1.1516500000000003,TP_HIT,3.0,19.999999999997797,1.15277,1.15297,100
EURUSD_2026-03-13T01:45:00_LONG,EURUSD,buy,2026-03-13T01:45:00,2026-03-13T02:00:00,1.15173,1.15145,1.1525699999999994,3.0,2026-03-13T02:38:00,1.15145,SL_HIT,-1.0,18.999999999991246,1.15145,1.15164,100
EURUSD_2026-03-13T05:45:00_LONG,EURUSD,buy,2026-03-13T05:45:00,2026-03-13T06:00:00,1.15029,1.14999,1.15119,3.0,2026-03-13T06:03:00,1.14999,SL_HIT,-1.0,8.999999999992347,1.14999,1.15008,100
EURUSD_2026-03-13T06:00:00_LONG,EURUSD,buy,2026-03-13T06:00:00,2026-03-16T13:58:00,1.15004,1.14998,1.1502199999999998,3.0,2026-03-16T13:59:00,1.14998,SL_HIT,-1.0,5.000000000010552,1.14998,1.15003,100
EURUSD_2026-03-13T12:15:00_SHORT,EURUSD,sell,2026-03-13T12:15:00,2026-03-13T14:42:00,1.14689,1.14749,1.1450900000000002,3.0,2026-03-13T15:24:00,1.1450900000000002,TP_HIT,3.0,54.99999999998283,1.14694,1.14749,100
EURUSD_2026-03-13T13:30:00_SHORT,EURUSD,sell,2026-03-13T13:30:00,2026-03-13T13:48:00,1.14867,1.1489,1.1479800000000002,3.0,2026-03-13T13:58:00,1.1479800000000002,TP_HIT,3.0,21.00000000000435,1.14869,1.1489,100
EURUSD_2026-03-13T17:00:00_LONG,EURUSD,buy,2026-03-13T17:00:00,2026-03-13T17:15:00,1.14407,1.14337,1.1461699999999997,3.0,2026-03-13T18:19:00,1.14337,SL_HIT,-1.0,41.000000000002146,1.14337,1.14378,100
EURUSD_2026-03-13T18:15:00_LONG,EURUSD,buy,2026-03-13T18:15:00,2026-03-13T18:30:00,1.14369,1.14318,1.1452200000000001,3.0,2026-03-13T19:07:00,1.14318,SL_HIT,-1.0,41.99999999998649,1.14318,1.1436,100
EURUSD_2026-03-16T17:00:00_SHORT,EURUSD,sell,2026-03-16T17:00:00,2026-03-16T17:15:00,1.14993,1.15039,1.1485499999999995,3.0,2026-03-16T18:07:00,1.15039,SL_HIT,-1.0,39.999999999995595,1.14999,1.15039,100
EURUSD_2026-03-17T02:15:00_SHORT,EURUSD,sell,2026-03-17T02:15:00,2026-03-17T02:36:00,1.14951,1.14967,1.1490300000000002,3.0,2026-03-17T02:39:00,1.14967,SL_HIT,-1.0,14.999999999987244,1.14952,1.14967,100
