setup_id,symbol,direction,setup_time,entry_time,entry_price,sl,tp,planned_rr,exit_time,exit_price,exit_reason,pnl_r,rectangle_size_points,rectangle_low,rectangle_high,ai_score
NAS100_2026-03-23T10:15:00_LONG,NAS100,buy,2026-03-23T10:15:00,2026-03-23T10:31:00,23650.53,23631.28,23708.28,3.0,2026-03-23T10:39:00,23631.28,SL_HIT,-1.0,925.0,23631.78,23641.03,100
NAS100_2026-03-23T15:00:00_SHORT,NAS100,sell,2026-03-23T15:00:00,2026-03-23T15:16:00,24441.66,24476.91,24335.91,3.0,2026-03-23T15:38:00,24335.91,TP_HIT,3.0,2500.0,24451.41,24476.41,100
NAS100_2026-03-24T05:00:00_LONG,NAS100,buy,2026-03-24T05:00:00,2026-03-24T05:16:00,24029.27,23995.14,24131.660000000003,3.0,2026-03-24T05:28:00,23995.14,SL_HIT,-1.0,2825.0,23995.64,24023.89,100
NAS100_2026-03-24T07:00:00_SHORT,NAS100,sell,2026-03-24T07:00:00,2026-03-24T07:18:00,24269.82,24292.07,24203.07,3.0,2026-03-24T08:20:00,24203.07,TP_HIT,3.0,1725.0,24274.32,24291.57,100
NAS100_2026-03-24T11:15:00_LONG,NAS100,buy,2026-03-24T11:15:00,2026-03-24T11:34:00,24176.44,24158.82,24229.299999999996,3.0,2026-03-24T11:43:00,24158.82,SL_HIT,-1.0,1661.9999999998981,24159.32,24175.94,100
NAS100_2026-03-24T11:30:00_LONG,NAS100,buy,2026-03-24T11:30:00,2026-03-24T11:45:00,24172.44,24156.32,24220.799999999996,3.0,2026-03-24T11:52:00,24156.32,SL_HIT,-1.0,511.99999999989814,24156.82,24161.94,100
NAS100_2026-03-24T15:00:00_SHORT,NAS100,sell,2026-03-24T15:00:00,2026-03-24T15:33:00,24097.57,24109.44,24061.960000000003,3.0,2026-03-24T15:34:00,24109.44,SL_HIT,-1.0,600.0,24102.94,24108.94,100
NAS100_2026-03-25T11:15:00_SHORT,NAS100,sell,2026-03-25T11:15:00,2026-03-25T11:47:00,24238.67,24294.29,24071.80999999999,3.0,2026-03-25T12:00:00,24294.29,SL_HIT,-1.0,1300.0,24280.79,24293.79,100
NAS100_2026-03-25T12:00:00_SHORT,NAS100,sell,2026-03-25T12:00:00,2026-03-25T12:15:00,24291.79,24333.67,24166.15000000001,3.0,2026-03-25T13:52:00,24166.15000000001,TP_HIT,3.0,1500.0,24318.17,24333.17,100
NAS100_2026-03-25T12:15:00_LONG,NAS100,buy,2026-03-25T12:15:00,2026-03-25T12:36:00,24225.67,24189.42,24334.42,3.0,2026-03-25T13:50:00,24189.42,SL_HIT,-1.0,3500.0,24189.92,24224.92,100
NAS100_2026-03-25T19:00:00_LONG,NAS100,buy,2026-03-25T19:00:00,2026-03-25T19:15:00,24161.67,24104.92,24331.92,3.0,2026-03-25T23:16:00,24104.92,SL_HIT,-1.0,3950.0,24105.42,24144.92,100
NAS100_2026-03-25T23:15:00_LONG,NAS100,buy,2026-03-25T23:15:00,2026-03-25T23:31:00,24110.39,24089.02,24174.499999999996,3.0,2026-03-25T23:45:00,24089.02,SL_HIT,-1.0,1775.0,24089.52,24107.27,100
NAS100_2026-03-27T00:00:00_SHORT,NAS100,sell,2026-03-27T00:00:00,2026-03-27T00:15:00,23678.12,23705.62,23595.62,3.0,2026-03-27T04:46:00,23705.62,SL_HIT,-1.0,2661.999999999898,23678.5,23705.12,100
NAS100_2026-03-27T00:30:00_LONG,NAS100,buy,2026-03-27T00:30:00,2026-03-27T00:52:00,23620.75,23606.87,23662.390000000003,3.0,2026-03-27T01:01:00,23606.87,SL_HIT,-1.0,875.0,23607.37,23616.12,100
NAS100_2026-03-27T00:45:00_LONG,NAS100,buy,2026-03-27T00:45:00,2026-03-27T01:00:00,23620.25,23605.12,23665.640000000003,3.0,2026-03-27T01:31:00,23665.640000000003,TP_HIT,3.0,1088.0000000001019,23605.62,23616.5,100
NAS100_2026-03-27T03:00:00_LONG,NAS100,buy,2026-03-27T03:00:00,2026-03-27T03:28:00,23648.87,23637.62,23682.62,3.0,2026-03-27T03:39:00,23682.62,TP_HIT,3.0,950.0,23638.12,23647.62,100
NAS100_2026-03-27T03:15:00_LONG,NAS100,buy,2026-03-27T03:15:00,2026-03-27T03:30:00,23654.62,23638.75,23702.229999999996,3.0,2026-03-27T04:35:00,23702.229999999996,TP_HIT,3.0,800.0,23639.25,23647.25,100
NAS100_2026-03-27T03:30:00_SHORT,NAS100,sell,2026-03-27T03:30:00,2026-03-27T03:45:00,23680.25,23692.37,23643.890000000003,3.0,2026-03-27T03:54:00,23692.37,SL_HIT,-1.0,925.0,23682.62,23691.87,100
NAS100_2026-03-27T04:30:00_SHORT,NAS100,sell,2026-03-27T04:30:00,2026-03-27T04:53:00,23699.25,23705.75,23679.75,3.0,2026-03-27T04:55:00,23705.75,SL_HIT,-1.0,350.0,23701.75,23705.25,100
NAS100_2026-03-27T12:00:00_LONG,NAS100,buy,2026-03-27T12:00:00,2026-03-27T12:15:00,23434.55,23408.8,23511.8,3.0,2026-03-27T12:48:00,23408.8,SL_HIT,-1.0,1975.0,23409.3,23429.05,100
NAS100_2026-03-27T12:45:00_LONG,NAS100,buy,2026-03-27T12:45:00,2026-03-27T13:18:00,23413.05,23396.05,23464.05,3.0,2026-03-27T13:32:00,23396.05,SL_HIT,-1.0,1600.0,23396.55,23412.55,100
NAS100_2026-03-27T19:00:00_LONG,NAS100,buy,2026-03-27T19:00:00,2026-03-27T19:15:00,23134.17,23108.42,23211.42,3.0,2026-03-27T19:41:00,23108.42,SL_HIT,-1.0,2463.000000000102,23108.92,23133.55,100
